ep,L_total,L_data,L_human,L_kl,acc_tr,acc_va,f1_tr,f1_va,acc_h_tr,f1_h_va,lam_mean,lam_std,rho_mean,c_mean,kl,post_var_mean,grad_norm,grad_scale,ece_tr,brier_tr,auc_tr_ovo
24,1.2189480970997841,0.0016729186745245961,1.0680745742550202,0.14920060417023936,0.2956819378620327,0.3012899262899263,0.28926888008762247,0.2765644618666912,0.4505002632964718,0.10994272035564674,0.0014700304181825567,0.011457694903370404,0.9986076648981089,1.0,149.20060417023936,8.856966561236293e-05,0.0007031659140559634,1.0,0.13734293224394006,0.3512523020104554,0.480763615126853
25,1.2152103911917707,0.0016729068617393906,1.0643375490315563,0.1491999352984749,0.2956819378620327,0.300982800982801,0.28926888008762247,0.2763661516740419,0.4505002632964718,0.10994272035564674,0.0014700304181825567,0.011457694903370404,0.9986076648981089,1.0,149.19993529847488,9.24559983501017e-05,0.001035503207407153,1.0,0.13733609997288987,0.3512497282043269,0.4807647422093555
26,1.2177334688299823,0.0016728989258272087,1.0668615449721373,0.14919902493201792,0.295550289626119,0.300982800982801,0.2891614573546382,0.2763661516740419,0.4505002632964718,0.10994272035564674,0.0014700304181825567,0.011457694903370404,0.9986076648981089,1.0,149.19902493201792,0.00012110654654025781,0.0012692972942314963,1.0,0.13745863630425567,0.35124805229569506,0.48076183413673207
27,1.2148624056780313,0.0016728897673862777,1.0639912506270368,0.1491982652836081,0.2956819378620327,0.300982800982801,0.28930124143663266,0.2763661516740419,0.4505002632964718,0.10994272035564674,0.0014700304181825567,0.011457694903370404,0.9986076648981089,1.0,149.1982652836081,8.156015212150623e-05,0.0007713322327249041,1.0,0.1373149219062417,0.3512464353389571,0.48076095699874405
28,1.2146839274951768,0.0016728786068343974,1.0638136797984128,0.1491973690899297,0.2958135860979463,0.300982800982801,0.2894409851452422,0.2763661516740419,0.4505002632964718,0.10994272035564674,0.0014700304181825567,0.011457694903370404,0.9986076648981089,1.0,149.1973690899297,0.00011101258249992582,0.0008317206744447834,1.0,0.13717457484357493,0.3512442344856068,0.48076152685339113
29,1.2167735380632227,0.0016728574690064652,1.0659041845495068,0.14919649604470958,0.2958135860979463,0.300982800982801,0.2894422003418366,0.2763661516740419,0.4505002632964718,0.10994272035564674,0.0014700304181825567,0.011457694903370404,0.9986076648981089,1.0,149.1964960447096,0.00021701320623799327,0.0003888995533503435,1.0,0.13716443709580958,0.35123991934432436,0.4807639654732074
30,1.208577370516028,0.0016728543853681626,1.0577087559238498,0.14919576020681014,0.2958135860979463,0.300982800982801,0.2894409851452422,0.2763661516740419,0.4505002632964718,0.10994272035564674,0.0014700304181825567,0.011457694903370404,0.9986076648981089,1.0,149.19576020681012,0.00019786692601724131,0.0009283819189513712,1.0,0.137164013002162,0.35123916823254914,0.48076336791500235
31,1.216434993961833,0.0016728457414501017,1.0655674841794138,0.14919466404096923,0.295550289626119,0.300982800982801,0.2891626580770119,0.2763661516740419,0.4505002632964718,0.10994272035564674,0.0014700304181825567,0.011457694903370404,0.9986076648981089,1.0,149.19466404096923,6.209143401092363e-05,0.0006241669921590461,1.0,0.13741798926292145,0.3512374509063888,0.48076181557346365
32,1.211758694447832,0.0016728331773887425,1.0608919061610982,0.149193955109345,0.295550289626119,0.300982800982801,0.2891626580770119,0.2763661516740419,0.4505002632964718,0.10994272035564674,0.0014700304181825567,0.011457694903370404,0.9986076648981089,1.0,149.19395510934498,0.000212839646966952,0.0014394509491144796,1.0,0.13741168934896825,0.3512347993177065,0.4807654734325157
33,1.2113899728491049,0.0016728289574521424,1.06052413081841,0.14919301307324287,0.2956819378620327,0.300982800982801,0.2893024493942719,0.2763661516740419,0.4505002632964718,0.10994272035564674,0.0014700304181825567,0.011457694903370404,0.9986076648981089,1.0,149.19301307324287,0.00010269451846820456,0.0011952625922510083,1.0,0.1372689643734745,0.3512339974100583,0.4807621170616725
34,1.2153733543881635,0.0016728119671838091,1.0645084829371239,0.14919205948385575,0.2958135860979463,0.300982800982801,0.2894145237929056,0.2763661516740419,0.4505002632964718,0.10994272035564674,0.0014700304181825567,0.011457694903370404,0.9986076648981089,1.0,149.19205948385576,0.00012831337562380622,0.0013008561847212957,1.0,0.13712436125182734,0.3512305768036426,0.4807617348185347
35,1.2143866254407747,0.0016728000721921506,1.0635224493907582,0.14919137597782425,0.2958135860979463,0.300982800982801,0.2894145237929056,0.2763661516740419,0.4505002632964718,0.10994272035564674,0.0014700304181825567,0.011457694903370404,0.9986076648981089,1.0,149.19137597782424,0.00021988192709097984,0.001186515914953366,1.0,0.13711217845388737,0.3512282049548838,0.4807565034162414
36,1.2123848698675463,0.001672771745556698,1.061521424327927,0.14919067379406276,0.29594523433385994,0.300982800982801,0.28955428675412503,0.2763661516740419,0.4505002632964718,0.10994272035564674,0.0014700304181825567,0.011457694903370404,0.9986076648981089,1.0,149.19067379406275,0.00017554670123745683,0.0015773380721858807,1.0,0.1369646700796855,0.3512226202801684,0.48075998200312053
37,1.218389735390631,0.0016727452091029832,1.0675271445573433,0.14918984562418472,0.2958135860979463,0.30067567567567566,0.2894422003418366,0.2760181277357619,0.4505002632964718,0.10994272035564674,0.0014700304181825567,0.011457694903370404,0.9986076648981089,1.0,149.18984562418473,0.00020298491196533115,0.0011878014651306578,1.0,0.1370771880815103,0.35121747479866666,0.4807621058483276
38,1.2156819059655826,0.0016727368201291404,1.0648197854179726,0.14918938372748058,0.2958135860979463,0.300982800982801,0.2894422003418366,0.2763661516740419,0.4505002632964718,0.10994272035564674,0.0014700304181825567,0.011457694903370404,0.9986076648981089,1.0,149.1893837274806,0.0003414187688929833,0.0010725540658936075,1.0,0.13706594628075394,0.3512158841072654,0.48076182659834893
39,1.2098133827579023,0.0016727283355816246,1.0589519234272784,0.14918873099504232,0.2958135860979463,0.30067567567567566,0.2894422003418366,0.2760181277357619,0.4505002632964718,0.10994272035564674,0.0014700304181825567,0.011457694903370404,0.9986076648981089,1.0,149.1887309950423,7.756463675276144e-05,0.0011170650491397363,1.0,0.13706734233293033,0.3512137922234163,0.48076387977121443
40,1.2108251019775114,0.001672710333500142,1.0599646123473099,0.1491877792967013,0.2958135860979463,0.30067567567567566,0.2894422003418366,0.2760181277357619,0.4505002632964718,0.10994272035564674,0.0014700304181825567,0.011457694903370404,0.9986076648981089,1.0,149.18777929670128,4.9808247922897084e-05,0.0006369982456370285,1.0,0.13705397760859997,0.3512103051910764,0.48076665620482323
