ep,L_total,L_data,L_human,L_kl,acc_tr,acc_va,f1_tr,f1_va,acc_h_tr,f1_h_va,lam_mean,lam_std,rho_mean,c_mean,kl,post_var_mean,grad_norm,grad_scale,ece_tr,brier_tr,auc_tr_ovo
24,1.246237860847985,1.0970549548788375,1.0989841440045196e-06,0.14918180698500347,0.3774271844660194,0.3963510537905002,0.3700010437842122,0.3579617443077517,0.36016720604099245,0.19444444444444445,0.9999994373869145,4.179003350929903e-07,0.563002268706463,0.9997451724360713,149.18180698500348,8.495337846703088e-05,0.08950315571157731,1.0,0.023581199729967726,0.3325527770251047,0.5408940984452723
25,1.2458399754048481,1.096658760501517,1.0989874707420964e-06,0.1491801159158604,0.378101402373247,0.3991821327461466,0.3703534215816442,0.3574226092932787,0.36016720604099245,0.19444444444444445,0.9999994374128272,4.178811146445679e-07,0.563002268706463,0.9996991317597634,149.1801159158604,0.00010030450662568026,0.0875654278707619,1.0,0.022394812437970146,0.3324212465107308,0.5413835346050148
26,1.2454590189659753,1.0962794946446341,1.099471127952106e-06,0.14917842485021338,0.3789104638619202,0.39792387543252594,0.3704205177545557,0.35258608872629305,0.36016720604099245,0.19444444444444445,0.9999994374239436,4.178728448319029e-07,0.563002268706463,0.9996794164997163,149.17842485021336,0.00010687830634949334,0.08568823237799425,1.0,0.021178223073961965,0.33229537725427755,0.5418571823821368
27,1.245094112168261,1.0959162770987674,1.1012813725196593e-06,0.1491767337881211,0.37837108953613807,0.3991821327461466,0.3691918923058486,0.35150474055436515,0.33292880258899676,0.19686119507091374,0.9999994373840904,4.17902458147755e-07,0.563002268706463,0.9997502363563272,149.1767337881211,8.326495021063237e-05,0.08386915992009923,1.0,0.021334399919073693,0.3321748744929256,0.5423463138117585
28,1.244744422695242,1.095568281184867,1.0987807960333974e-06,0.14917504272957874,0.37783171521035597,0.4001258257313621,0.36790983040827613,0.35033264855082585,0.36016720604099245,0.19444444444444445,0.9999994374281737,4.178697151011741e-07,0.563002268706463,0.9996719287407569,149.17504272957873,0.00010937503669093695,0.08210591553512248,1.0,0.021511009542426133,0.33205946113299795,0.5428082159532833
29,1.2444091811072906,1.0952347297920788,1.0996407154125254e-06,0.14917335167449636,0.37931499460625673,0.4029569046870085,0.3687737262339583,0.3513563813935014,0.36016720604099245,0.19444444444444445,0.9999994375871343,4.1775166572798373e-07,0.563002268706463,0.9993892372756773,149.17335167449636,0.00020364979638087404,0.08039631263571026,1.0,0.019689176569910767,0.331948876566617,0.5432709199770989
30,1.2440876544620867,1.0949148917556684,1.1020834021090641e-06,0.14917166062301634,0.38093311758360304,0.40484429065743943,0.36963023334456296,0.3512378012893606,0.36016720604099245,0.19444444444444445,0.9999994375690343,4.177650786289098e-07,0.563002268706463,0.9994215237174124,149.17166062301635,0.00019288126138287327,0.07873826700229812,1.0,0.017755410696771532,0.33184287557502107,0.5436802220226923
31,1.2437791472507962,1.094608079367428,1.0983083595895371e-06,0.1491699695750086,0.3826860841423948,0.40578798364265495,0.37046888444102183,0.3496911376129234,0.36016720604099245,0.19444444444444445,0.9999994373432252,4.1793279845588237e-07,0.563002268706463,0.9998228447638012,149.1699695750086,5.905698284019113e-05,0.07712979167386895,1.0,0.015706858401736086,0.3317412273117814,0.5441104498857813
32,1.243483024772937,1.0943136460056218,1.1002367883486948e-06,0.14916827853052675,0.383764832793959,0.4067316766278704,0.3711938249759605,0.34779253519786174,0.36016720604099245,0.19444444444444445,0.9999994376208367,4.1772661061458043e-07,0.563002268706463,0.9993294441719599,149.16827853052675,0.00022359362152510627,0.07556899050587651,1.0,0.01434969608599361,0.33164371435965134,0.544523761243086
33,1.2431986678768718,1.0940309807869626,1.0996003368885164e-06,0.14916658748957248,0.3849784250269687,0.40704624095627556,0.3717884001046825,0.3448490186085548,0.36016720604099245,0.19444444444444445,0.999999437405043,4.1788689733471493e-07,0.563002268706463,0.9997130161358893,149.1665874895725,9.567502167845248e-05,0.07405405562410676,1.0,0.015367586900706246,0.3315501318565329,0.5449224277010078
34,1.2429255047265075,1.0937595098363433,1.0984380459962935e-06,0.1491648964521182,0.38727076591154264,0.4061025479710601,0.3732022303028651,0.34211320260078376,0.36016720604099245,0.19444444444444445,0.9999994374320731,4.17866836235342e-07,0.563002268706463,0.9996649858590317,149.1648964521182,0.00011169012844447841,0.07258326061370839,1.0,0.01622418086653625,0.33146028668094796,0.5453193498153192
35,1.2426629951454655,1.0934986911667997,1.0985604485755392e-06,0.1491632054182172,0.386596548004315,0.40704624095627556,0.3720496104070632,0.34101361979952305,0.36016720604099245,0.19444444444444445,0.9999994375829805,4.177547596445531e-07,0.563002268706463,0.9993966485138405,149.1632054182172,0.0002011779248253728,0.07115495806961497,1.0,0.016712773697624837,0.33137399669838746,0.5457018990675703
36,1.242410626723429,1.0932480132990359,1.0990365474464288e-06,0.14916151438784545,0.3855177993527508,0.4089336269267065,0.37009717507761536,0.3412777408673775,0.36016720604099245,0.19444444444444445,0.9999994375748409,4.1776077746915034e-07,0.563002268706463,0.9994110458025057,149.16151438784544,0.00019637593253453716,0.0697675742018995,1.0,0.013572403310815705,0.33129109005819746,0.5460658927412354
37,1.2421679149341216,1.0930069939382552,1.097634878823371e-06,0.1491598233609876,0.38673139158576053,0.409877319911922,0.37082828256349804,0.34093137398998347,0.36016720604099245,0.19444444444444445,0.9999994375602972,4.177715743758145e-07,0.563002268706463,0.9994369555456399,149.1598233609876,0.00018773434938901764,0.06841960685598454,1.0,0.012782448097751975,0.331211404541689,0.5464306041825013
38,1.2419344090868372,1.0927751778675634,1.0988815623128692e-06,0.14915813233771136,0.38686623516720603,0.409877319911922,0.3703703350125525,0.33916862880611925,0.36016720604099245,0.19444444444444445,0.9999994378849612,4.175304491760409e-07,0.563002268706463,0.9988597321796165,149.15813233771135,0.0003803061760960657,0.06710962044751094,1.0,0.013293124843245324,0.33113478695314813,0.5467819690606593
39,1.2417096749075514,1.0925521333740447,1.100215537410166e-06,0.1491564413179694,0.38875404530744334,0.41019188424032715,0.3715916909198295,0.337140467383278,0.36016720604099245,0.19444444444444445,0.999999437371816,4.179115700796927e-07,0.563002268706463,0.9997720564099345,149.1564413179694,7.598985930477906e-05,0.06583624213359986,1.0,0.01350967289110227,0.3310610925548989,0.5471372065946345
40,1.241493304124006,1.0923374550194025,1.098802947475938e-06,0.149154750301656,0.3890237324703344,0.4089336269267065,0.37095802458777355,0.333318723667039,0.36016720604099245,0.19444444444444445,0.9999994373186775,4.179510253660246e-07,0.563002268706463,0.9998665034941885,149.154750301656,4.450181281789664e-05,0.06459816201164763,1.0,0.013188627140131288,0.3309901845417156,0.5474707580650412
