ep,L_total,L_data,L_human,L_kl,acc_tr,acc_va,f1_tr,f1_va,acc_h_tr,f1_h_va,lam_mean,lam_std,rho_mean,c_mean,kl,post_var_mean,grad_norm,grad_scale,ece_tr,brier_tr,auc_tr_ovo
27,1.2384940267337408,0.6722678491086247,0.4170422074290691,0.14918397019604698,0.36163770405476564,0.22942260442260443,0.32981415249806917,0.23115377597372685,0.4505002632964718,0.10994272035564674,0.6227966716783291,0.01612137769929918,0.9421157132275346,0.9986582114775125,149.18397019604697,0.00022378159798238083,0.1289420903000159,1.0,0.034643997726592116,0.3278442053290018,0.5275405287013775
28,1.2386325379121834,0.671408130726711,0.4180418154081792,0.14918259177729332,0.36492890995260663,0.22512285012285013,0.33145853321502344,0.2268889731037489,0.4505002632964718,0.10994272035564674,0.6227633785500571,0.01612065125983947,0.9421157132275346,0.9988521565228728,149.1825917772933,0.0001914171290669079,0.1264180584548217,1.0,0.03147853582208489,0.32737551680453575,0.5290283256618074
29,1.2350876271074953,0.670560667938633,0.4153457108647464,0.1491812483041159,0.36795681937862035,0.22665847665847666,0.3323730182027232,0.22857901839242575,0.4505002632964718,0.10994272035564674,0.6227121702914358,0.016119503997632036,0.9421157132275346,0.9991505539584834,149.18124830411588,0.00014163451575747229,0.1241313962648423,1.0,0.029456624014677253,0.32692537742233596,0.5304854966688126
30,1.2348945757925858,0.6699164948514064,0.41579825704597745,0.14917982389520196,0.3708530805687204,0.22880835380835382,0.33283388091118654,0.2307082305071595,0.4505002632964718,0.10994272035564674,0.6228226878619342,0.016121989934975562,0.9421157132275346,0.9985067095918028,149.17982389520196,0.00024906781195006453,0.12168087878034956,1.0,0.027816407377370178,0.3264923224392732,0.5318996527666964
31,1.2348948599065448,0.6691515477217064,0.41656490657651574,0.1491784056083227,0.3736176935229068,0.2281941031941032,0.33400578778492873,0.23007147453739937,0.4505002632964718,0.10994272035564674,0.6227939438096024,0.016121338802667758,0.9421157132275346,0.9986741108339368,149.17840560832272,0.00022112820192772854,0.11947040627990961,1.0,0.02608576324176468,0.3260763508293495,0.5332422622590874
32,1.2327440056186756,0.6683160035587382,0.41525098936383736,0.14917701269610006,0.375724065297525,0.22604422604422605,0.3338408774218647,0.227888195617353,0.4505002632964718,0.10994272035564674,0.6226749599295901,0.016118689321664142,0.9421157132275346,0.9993674711348804,149.17701269610006,0.00010545484614028128,0.11723289584223293,1.0,0.02517839603379346,0.32567609457996965,0.5345604810774011
33,1.2328612398713108,0.6676603907242006,0.4160252680322443,0.1491755811148658,0.3788836229594523,0.2278869778869779,0.33491660964491604,0.22976589547162055,0.4505002632964718,0.10994272035564674,0.6226992876979189,0.016119227177184236,0.9421157132275346,0.9992256474051069,149.17558111486582,0.00012910876382633146,0.11521219867650519,1.0,0.022586422522052858,0.3252910968268496,0.5358241933340587
34,1.232056665377409,0.6670920717037072,0.41579040246106685,0.14917419121263506,0.3811216429699842,0.22696560196560198,0.3342306507793508,0.22880036049043165,0.4505002632964718,0.10994272035564674,0.6227830484707482,0.016121081961626215,0.9421157132275346,0.9987375656285377,149.17419121263507,0.0002105386540686116,0.11324371050723236,1.0,0.021201372087272425,0.32492015218834913,0.5370464563095337
35,1.2344713459732768,0.666565432283634,0.4187331286638666,0.14917278502577636,0.3842812006319115,0.22573710073710074,0.33558531928330576,0.2274940475280034,0.4505002632964718,0.10994272035564674,0.622884698439627,0.016123334149807655,0.9421157132275346,0.9981456984016509,149.17278502577636,0.0003093371845594676,0.11106832334403906,1.0,0.021098388373280243,0.32456260359944117,0.5382487314978076
36,1.2306080817637643,0.6657132990905629,0.4157232438583917,0.14917153881480988,0.38665086887835703,0.22358722358722358,0.33597013040211704,0.2252382998006409,0.4505002632964718,0.10994272035564674,0.6226608686559606,0.016118370957163723,0.9421157132275346,0.9994496321991206,149.17153881480988,9.175322413788901e-05,0.10914811137898543,1.0,0.02004292719013181,0.324218670703117,0.5393809441526457
37,1.2301857680050357,0.6652233748032708,0.415792261363048,0.14917013183871697,0.3923117430226435,0.22297297297297297,0.3386686086323107,0.2246044495666288,0.4505002632964718,0.10994272035564674,0.622756168847581,0.0161204835562412,0.9421157132275346,0.9988941575920688,149.17013183871697,0.00018440905761190626,0.10737484219430746,1.0,0.018894381716854914,0.32388713281887793,0.540510886058036
38,1.2307998140129286,0.664748659680395,0.4168824063793093,0.14916874795322452,0.3949447077409163,0.22266584766584765,0.3399997594716481,0.2241716953391689,0.4505002632964718,0.10994272035564674,0.6228476357719681,0.016122519844481698,0.9421157132275346,0.9983614428747299,149.1687479532245,0.0002733168412335155,0.10569369309123333,1.0,0.018442628760949195,0.3235671443250828,0.54160049963981
39,1.230876471284335,0.663997139541498,0.41771191378657824,0.1491674179562588,0.39652448657187994,0.22358722358722358,0.3391723908411685,0.22487411499858886,0.4505002632964718,0.10994272035564674,0.6226627097899916,0.016118404518667792,0.9421157132275346,0.9994388918281724,149.1674179562588,9.354428329296238e-05,0.10387168433269733,1.0,0.01829734618608982,0.3232579722124157,0.5426497281245198
40,1.22919394000925,0.663557092348409,0.4164707392584553,0.14916610840238564,0.3995523959978936,0.22358722358722358,0.3395805539584793,0.22477688289678266,0.4505002632964718,0.10994272035564674,0.6227523472319206,0.016120395384429335,0.9421157132275346,0.9989164237200476,149.16610840238565,0.00018069398572270138,0.10200161916996957,1.0,0.015236042882709341,0.3229597392785576,0.5436833557369557
