t,lambda_final,rho_final,c_final,cov_trace_final,m_train
6327,0.6288737385596351,0.9048374180359595,0.9989086932087623,0.0005459513500398693,0
6328,0.6376788537985415,0.8607079764250578,0.9989328994196389,0.0005338351687734398,0
6329,0.61175064039481,1.0,0.9988920895617378,0.0005542623123580422,1
6330,0.6202176635453295,0.951229424500714,0.9989206943587629,0.0005399442555024473,0
6331,0.6288725272823921,0.9048374180359595,0.9989156182021128,0.0005424850826053257,0
6332,0.6117441737691219,1.0,0.9989306683879124,0.0005349518775229785,1
6333,0.6117426238427237,1.0,0.9989399153257765,0.0005303234806990757,1
6334,0.6117432116065274,1.0,0.9989364086826368,0.0005320786659914273,1
6335,0.6202152524222798,0.951229424500714,0.9989347509142714,0.0005329084333952519,0
6336,0.6117459149183364,1.0,0.9989202807581985,0.0005401512792693775,1
6337,0.6117508735255928,1.0,0.9988906987834909,0.0005549584732494942,1
6338,0.6202174922939028,0.951229424500714,0.9989216927245494,0.0005394445335058203,0
6339,0.6117482063078241,1.0,0.9989066106626852,0.0005469937617548154,1
6340,0.620219763059145,0.951229424500714,0.9989084546769912,0.0005460707462375318,0
6341,0.6117467899718424,1.0,0.9989150602835143,0.0005427643448093204,1
6342,0.6117525143753741,1.0,0.9988809101188578,0.0005598582648921449,1
6343,0.6117423970921914,1.0,0.998941268141468,0.0005296463555013385,1
6344,0.6202192967955106,0.951229424500714,0.9989111728680783,0.0005447101674096665,0
6345,0.6288686367582874,0.9048374180359595,0.998937861158467,0.0005313516553620897,0
6346,0.6117444843718091,1.0,0.9989288153322821,0.0005358793980244986,1
6347,0.6202171047450084,0.951229424500714,0.9989239520718933,0.0005383136416625179,0
6348,0.6117464619513705,1.0,0.9989170172134231,0.0005417848180859302,1
6349,0.6202176990342596,0.951229424500714,0.9989204874647014,0.0005400478143154768,0
6350,0.6117459391857418,1.0,0.9989201359809283,0.0005402237461535678,1
6351,0.6117489520865306,1.0,0.9989021615161473,0.0005492207749704541,1
6352,0.6117422422497075,1.0,0.9989421919483377,0.000529183962730149,1
6353,0.6117514743514497,1.0,0.9988871144759874,0.0005567526204663253,1
6354,0.6202162868948543,0.951229424500714,0.9989287200298559,0.0005359271003378548,0
6355,0.6288719203572969,0.9048374180359595,0.9989190880781635,0.0005407482642189715,0
